num_hours,date,name,counts,trend_name_raw,trend_name_clean,trend_name_clean_no_hash,trend_name_clean_no_dollar,trend_name_alnum,trend_name_token_count,trend_name_char_count,is_blank_raw,is_hashtag,has_special_chars,has_non_ascii,has_url_like,normalized_key_with_hash,normalized_key_no_hash,normalized_key_no_dollar,normalized_date
5,2024-05-17,L'AMOUR DE MA VIE,11471.0,L'AMOUR DE MA VIE,l amour de ma vie,l amour de ma vie,l amour de ma vie,l amour de ma vie,5,17,False,False,True,False,False,l amour de ma vie,l amour de ma vie,l amour de ma vie,2024-05-17
3,2024-05-17,#ACMawards,10067.0,#ACMawards,#acmawards,acmawards,acmawards,acmawards,1,9,False,True,True,False,False,#acmawards,acmawards,acmawards,2024-05-17
1,2024-05-17,Congratulations Barron,10052.0,Congratulations Barron,congratulations barron,congratulations barron,congratulations barron,congratulations barron,2,22,False,False,False,False,False,congratulations barron,congratulations barron,congratulations barron,2024-05-17
2,2024-05-17,Full Swing,9900.0,Full Swing,full swing,full swing,full swing,full swing,2,10,False,False,False,False,False,full swing,full swing,full swing,2024-05-17
1,2024-05-17,#HITMEHARDANDSOFT,9151.0,#HITMEHARDANDSOFT,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,1,16,False,True,True,False,False,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,2024-05-17
4,2024-05-17,Dabney Coleman,8811.0,Dabney Coleman,dabney coleman,dabney coleman,dabney coleman,dabney coleman,2,14,False,False,False,False,False,dabney coleman,dabney coleman,dabney coleman,2024-05-17
7,2024-05-17,#CriticalRoleSpoilers,8503.0,#CriticalRoleSpoilers,#criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,1,20,False,True,True,False,False,#criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,2024-05-17
3,2024-05-17,Xander,8495.0,Xander,xander,xander,xander,xander,1,6,False,False,False,False,False,xander,xander,xander,2024-05-17
3,2024-05-17,Brother Love,8151.0,Brother Love,brother love,brother love,brother love,brother love,2,12,False,False,False,False,False,brother love,brother love,brother love,2024-05-17
2,2024-05-17,David DePape,7131.0,David DePape,david depape,david depape,david depape,david depape,2,12,False,False,False,False,False,david depape,david depape,david depape,2024-05-17
4,2024-05-17,#PGAChampionship,6342.0,#PGAChampionship,#pgachampionship,pgachampionship,pgachampionship,pgachampionship,1,15,False,True,True,False,False,#pgachampionship,pgachampionship,pgachampionship,2024-05-17
1,2024-05-17,Tfue,6070.0,Tfue,tfue,tfue,tfue,tfue,1,4,False,False,False,False,False,tfue,tfue,tfue,2024-05-17
1,2024-05-17,Patchy,5485.0,Patchy,patchy,patchy,patchy,patchy,1,6,False,False,False,False,False,patchy,patchy,patchy,2024-05-17
2,2024-05-17,#NoQuitInNY,5332.0,#NoQuitInNY,#noquitinny,noquitinny,noquitinny,noquitinny,1,10,False,True,True,False,False,#noquitinny,noquitinny,noquitinny,2024-05-17
1,2024-05-17,#TTPDFirstDraft,5228.0,#TTPDFirstDraft,#ttpdfirstdraft,ttpdfirstdraft,ttpdfirstdraft,ttpdfirstdraft,1,14,False,True,True,False,False,#ttpdfirstdraft,ttpdfirstdraft,ttpdfirstdraft,2024-05-17
2,2024-05-17,Aliyah,4807.0,Aliyah,aliyah,aliyah,aliyah,aliyah,1,6,False,False,False,False,False,aliyah,aliyah,aliyah,2024-05-17
5,2024-05-17,#YoungSheldon,4646.0,#YoungSheldon,#youngsheldon,youngsheldon,youngsheldon,youngsheldon,1,12,False,True,True,False,False,#youngsheldon,youngsheldon,youngsheldon,2024-05-17
1,2024-05-17,Verizon,4484.0,Verizon,verizon,verizon,verizon,verizon,1,7,False,False,False,False,False,verizon,verizon,verizon,2024-05-17
1,2024-05-17,#CauseChaos,4323.0,#CauseChaos,#causechaos,causechaos,causechaos,causechaos,1,10,False,True,True,False,False,#causechaos,causechaos,causechaos,2024-05-17
2,2024-05-17,#FridayFeeling,4135.0,#FridayFeeling,#fridayfeeling,fridayfeeling,fridayfeeling,fridayfeeling,1,13,False,True,True,False,False,#fridayfeeling,fridayfeeling,fridayfeeling,2024-05-17
2,2024-05-17,Martinook,4017.0,Martinook,martinook,martinook,martinook,martinook,1,9,False,False,False,False,False,martinook,martinook,martinook,2024-05-17
3,2024-05-17,Stewie,3848.0,Stewie,stewie,stewie,stewie,stewie,1,6,False,False,False,False,False,stewie,stewie,stewie,2024-05-17
2,2024-05-17,Yachty,3581.0,Yachty,yachty,yachty,yachty,yachty,1,6,False,False,False,False,False,yachty,yachty,yachty,2024-05-17
2,2024-05-17,Breanna Stewart,3366.0,Breanna Stewart,breanna stewart,breanna stewart,breanna stewart,breanna stewart,2,15,False,False,False,False,False,breanna stewart,breanna stewart,breanna stewart,2024-05-17
1,2024-05-17,Patchy Mix,3256.0,Patchy Mix,patchy mix,patchy mix,patchy mix,patchy mix,2,10,False,False,False,False,False,patchy mix,patchy mix,patchy mix,2024-05-17
1,2024-05-17,Boosie,3229.0,Boosie,boosie,boosie,boosie,boosie,1,6,False,False,False,False,False,boosie,boosie,boosie,2024-05-17
2,2024-05-17,Detective Gillis,3198.0,Detective Gillis,detective gillis,detective gillis,detective gillis,detective gillis,2,16,False,False,False,False,False,detective gillis,detective gillis,detective gillis,2024-05-17
3,2024-05-17,Andersen,3106.0,Andersen,andersen,andersen,andersen,andersen,1,8,False,False,False,False,False,andersen,andersen,andersen,2024-05-17
4,2024-05-17,#SummerHouse,3096.0,#SummerHouse,#summerhouse,summerhouse,summerhouse,summerhouse,1,11,False,True,True,False,False,#summerhouse,summerhouse,summerhouse,2024-05-17
1,2024-05-17,Cloak & Dagger,2818.0,Cloak & Dagger,cloak dagger,cloak dagger,cloak dagger,cloak dagger,2,12,False,False,True,False,False,cloak dagger,cloak dagger,cloak dagger,2024-05-17
1,2024-05-17,Finally Friday,2759.0,Finally Friday,finally friday,finally friday,finally friday,finally friday,2,14,False,False,False,False,False,finally friday,finally friday,finally friday,2024-05-17
3,2024-05-17,#LetsGoBucs,2699.0,#LetsGoBucs,#letsgobucs,letsgobucs,letsgobucs,letsgobucs,1,10,False,True,True,False,False,#letsgobucs,letsgobucs,letsgobucs,2024-05-17
1,2024-05-17,Aaron Judge,2505.0,Aaron Judge,aaron judge,aaron judge,aaron judge,aaron judge,2,11,False,False,False,False,False,aaron judge,aaron judge,aaron judge,2024-05-17
1,2024-05-17,#FridayVibes,2401.0,#FridayVibes,#fridayvibes,fridayvibes,fridayvibes,fridayvibes,1,11,False,True,True,False,False,#fridayvibes,fridayvibes,fridayvibes,2024-05-17
1,2024-05-17,$PLATE,2329.0,$PLATE,$plate,$plate,plate,plate,1,6,False,False,True,False,False,$plate,$plate,plate,2024-05-17
1,2024-05-17,Team Builder,2247.0,Team Builder,team builder,team builder,team builder,team builder,2,12,False,False,False,False,False,team builder,team builder,team builder,2024-05-17
2,2024-05-17,Jaden McDaniels,2245.0,Jaden McDaniels,jaden mcdaniels,jaden mcdaniels,jaden mcdaniels,jaden mcdaniels,2,15,False,False,False,False,False,jaden mcdaniels,jaden mcdaniels,jaden mcdaniels,2024-05-17
2,2024-05-17,Diddler,1913.0,Diddler,diddler,diddler,diddler,diddler,1,7,False,False,False,False,False,diddler,diddler,diddler,2024-05-17
2,2024-05-17,JT Miller,1880.0,JT Miller,jt miller,jt miller,jt miller,jt miller,2,9,False,False,False,False,False,jt miller,jt miller,jt miller,2024-05-17
3,2024-05-17,#askBillie,1795.0,#askBillie,#askbillie,askbillie,askbillie,askbillie,1,9,False,True,True,False,False,#askbillie,askbillie,askbillie,2024-05-17
1,2024-05-17,T-Mobile,1775.0,T-Mobile,t mobile,t mobile,t mobile,t mobile,2,8,False,False,True,False,False,t mobile,t mobile,t mobile,2024-05-17
1,2024-05-17,#fridaymorning,1698.0,#fridaymorning,#fridaymorning,fridaymorning,fridaymorning,fridaymorning,1,13,False,True,True,False,False,#fridaymorning,fridaymorning,fridaymorning,2024-05-17
2,2024-05-17,Jeff Darlington,1659.0,Jeff Darlington,jeff darlington,jeff darlington,jeff darlington,jeff darlington,2,15,False,False,False,False,False,jeff darlington,jeff darlington,jeff darlington,2024-05-17
1,2024-05-17,Jung Hoo Lee,1146.0,Jung Hoo Lee,jung hoo lee,jung hoo lee,jung hoo lee,jung hoo lee,3,12,False,False,False,False,False,jung hoo lee,jung hoo lee,jung hoo lee,2024-05-17
3,2024-05-17,Kyle Hendricks,1136.0,Kyle Hendricks,kyle hendricks,kyle hendricks,kyle hendricks,kyle hendricks,2,14,False,False,False,False,False,kyle hendricks,kyle hendricks,kyle hendricks,2024-05-17
2,2024-05-24,No. Twitter,1193726.0,No. Twitter,no twitter,no twitter,no twitter,no twitter,2,10,False,False,True,False,False,no twitter,no twitter,no twitter,2024-05-24
19,2024-05-24,Bronx,985431.0,Bronx,bronx,bronx,bronx,bronx,1,5,False,False,False,False,False,bronx,bronx,bronx,2024-05-24
8,2024-05-24,#RightPlaceWrongPerson,670454.0,#RightPlaceWrongPerson,#rightplacewrongperson,rightplacewrongperson,rightplacewrongperson,rightplacewrongperson,1,21,False,True,True,False,False,#rightplacewrongperson,rightplacewrongperson,rightplacewrongperson,2024-05-24
5,2024-05-24,#RM_LOST,505493.0,#RM_LOST,#rm lost,rm lost,rm lost,rm lost,2,7,False,True,True,False,False,#rm lost,rm lost,rm lost,2024-05-24
10,2024-05-24,namjoon,501094.0,namjoon,namjoon,namjoon,namjoon,namjoon,1,7,False,False,False,False,False,namjoon,namjoon,namjoon,2024-05-24
3,2024-05-24,#23point5FinalEP,469679.0,#23point5FinalEP,#23point5finalep,23point5finalep,23point5finalep,23point5finalep,1,15,False,True,True,False,False,#23point5finalep,23point5finalep,23point5finalep,2024-05-24
2,2024-05-24,Doge,315347.0,Doge,doge,doge,doge,doge,1,4,False,False,False,False,False,doge,doge,doge,2024-05-24
7,2024-05-24,Xavi,290850.0,Xavi,xavi,xavi,xavi,xavi,1,4,False,False,False,False,False,xavi,xavi,xavi,2024-05-24
1,2024-05-24,LOVTITUDE FANMEETING,279698.0,LOVTITUDE FANMEETING,lovtitude fanmeeting,lovtitude fanmeeting,lovtitude fanmeeting,lovtitude fanmeeting,2,20,False,False,False,False,False,lovtitude fanmeeting,lovtitude fanmeeting,lovtitude fanmeeting,2024-05-24
2,2024-05-24,#NARSBLUSHxFreenBecky,279419.0,#NARSBLUSHxFreenBecky,#narsblushxfreenbecky,narsblushxfreenbecky,narsblushxfreenbecky,narsblushxfreenbecky,1,20,False,True,True,False,False,#narsblushxfreenbecky,narsblushxfreenbecky,narsblushxfreenbecky,2024-05-24
2,2024-05-24,FB MADE YOU BLUSH,259580.0,FB MADE YOU BLUSH,fb made you blush,fb made you blush,fb made you blush,fb made you blush,4,17,False,False,False,False,False,fb made you blush,fb made you blush,fb made you blush,2024-05-24
12,2024-05-24,Kabosu,207782.0,Kabosu,kabosu,kabosu,kabosu,kabosu,1,6,False,False,False,False,False,kabosu,kabosu,kabosu,2024-05-24
4,2024-05-24,The ICJ,128291.0,The ICJ,the icj,the icj,the icj,the icj,2,7,False,False,False,False,False,the icj,the icj,the icj,2024-05-24
1,2024-05-24,ETH ETF,123537.0,ETH ETF,eth etf,eth etf,eth etf,eth etf,2,7,False,False,False,False,False,eth etf,eth etf,eth etf,2024-05-24
1,2024-05-24,Travis,123025.0,Travis,travis,travis,travis,travis,1,6,False,False,False,False,False,travis,travis,travis,2024-05-24
2,2024-05-24,Flick,113576.0,Flick,flick,flick,flick,flick,1,5,False,False,False,False,False,flick,flick,flick,2024-05-24
7,2024-05-24,Gaga,109084.0,Gaga,gaga,gaga,gaga,gaga,1,4,False,False,False,False,False,gaga,gaga,gaga,2024-05-24
1,2024-05-24,QSMP,88250.0,QSMP,qsmp,qsmp,qsmp,qsmp,1,4,False,False,False,False,False,qsmp,qsmp,qsmp,2024-05-24
12,2024-05-24,Memorial Day,87471.0,Memorial Day,memorial day,memorial day,memorial day,memorial day,2,12,False,False,False,False,False,memorial day,memorial day,memorial day,2024-05-24
8,2024-05-24,Clancy,76935.0,Clancy,clancy,clancy,clancy,clancy,1,6,False,False,False,False,False,clancy,clancy,clancy,2024-05-24
4,2024-05-24,Laporta,75627.0,Laporta,laporta,laporta,laporta,laporta,1,7,False,False,False,False,False,laporta,laporta,laporta,2024-05-24
2,2024-05-24,Ten Hag,70692.0,Ten Hag,ten hag,ten hag,ten hag,ten hag,2,7,False,False,False,False,False,ten hag,ten hag,ten hag,2024-05-24
7,2024-05-24,tyler,69850.0,tyler,tyler,tyler,tyler,tyler,1,5,False,False,False,False,False,tyler,tyler,tyler,2024-05-24
13,2024-05-24,Kevin Hart,64685.0,Kevin Hart,kevin hart,kevin hart,kevin hart,kevin hart,2,10,False,False,False,False,False,kevin hart,kevin hart,kevin hart,2024-05-24
1,2024-05-24,#BlackOps6,61391.0,#BlackOps6,#blackops6,blackops6,blackops6,blackops6,1,9,False,True,True,False,False,#blackops6,blackops6,blackops6,2024-05-24
3,2024-05-24,#LisbonTStheErasTour,58469.0,#LisbonTStheErasTour,#lisbontstheerastour,lisbontstheerastour,lisbontstheerastour,lisbontstheerastour,1,19,False,True,True,False,False,#lisbontstheerastour,lisbontstheerastour,lisbontstheerastour,2024-05-24
4,2024-05-24,Good Friday,55172.0,Good Friday,good friday,good friday,good friday,good friday,2,11,False,False,False,False,False,good friday,good friday,good friday,2024-05-24
4,2024-05-24,#ThinkDeeply,50248.0,#ThinkDeeply,#thinkdeeply,thinkdeeply,thinkdeeply,thinkdeeply,1,11,False,True,True,False,False,#thinkdeeply,thinkdeeply,thinkdeeply,2024-05-24
8,2024-05-24,Kai Cenat,50069.0,Kai Cenat,kai cenat,kai cenat,kai cenat,kai cenat,2,9,False,False,False,False,False,kai cenat,kai cenat,kai cenat,2024-05-24
1,2024-05-24,Waking,45722.0,Waking,waking,waking,waking,waking,1,6,False,False,False,False,False,waking,waking,waking,2024-05-24
6,2024-05-24,Tatum,44821.0,Tatum,tatum,tatum,tatum,tatum,1,5,False,False,False,False,False,tatum,tatum,tatum,2024-05-24
7,2024-05-24,Haiti,41479.0,Haiti,haiti,haiti,haiti,haiti,1,5,False,False,False,False,False,haiti,haiti,haiti,2024-05-24
4,2024-05-24,Dealing,40380.0,Dealing,dealing,dealing,dealing,dealing,1,7,False,False,False,False,False,dealing,dealing,dealing,2024-05-24
4,2024-05-24,twenty one pilots,37282.0,twenty one pilots,twenty one pilots,twenty one pilots,twenty one pilots,twenty one pilots,3,17,False,False,False,False,False,twenty one pilots,twenty one pilots,twenty one pilots,2024-05-24
2,2024-05-24,THE WAY I LOVED YOU,35555.0,THE WAY I LOVED YOU,the way i loved you,the way i loved you,the way i loved you,the way i loved you,5,19,False,False,False,False,False,the way i loved you,the way i loved you,the way i loved you,2024-05-24
2,2024-05-24,Tier 1,34772.0,Tier 1,tier 1,tier 1,tier 1,tier 1,2,6,False,False,False,False,False,tier 1,tier 1,tier 1,2024-05-24
3,2024-05-24,Accidentally,34628.0,Accidentally,accidentally,accidentally,accidentally,accidentally,1,12,False,False,False,False,False,accidentally,accidentally,accidentally,2024-05-24
5,2024-05-24,#911onABC,33116.0,#911onABC,#911onabc,911onabc,911onabc,911onabc,1,8,False,True,True,False,False,#911onabc,911onabc,911onabc,2024-05-24
6,2024-05-24,Hochul,32635.0,Hochul,hochul,hochul,hochul,hochul,1,6,False,False,False,False,False,hochul,hochul,hochul,2024-05-24
8,2024-05-24,Super Size Me,32425.0,Super Size Me,super size me,super size me,super size me,super size me,3,13,False,False,False,False,False,super size me,super size me,super size me,2024-05-24
9,2024-05-24,Morgan Spurlock,32101.0,Morgan Spurlock,morgan spurlock,morgan spurlock,morgan spurlock,morgan spurlock,2,15,False,False,False,False,False,morgan spurlock,morgan spurlock,morgan spurlock,2024-05-24
6,2024-05-24,#RPWP,31758.0,#RPWP,#rpwp,rpwp,rpwp,rpwp,1,4,False,True,True,False,False,#rpwp,rpwp,rpwp,2024-05-24
3,2024-05-24,Angel Reese,31732.0,Angel Reese,angel reese,angel reese,angel reese,angel reese,2,11,False,False,False,False,False,angel reese,angel reese,angel reese,2024-05-24
4,2024-05-24,Furiosa,30238.0,Furiosa,furiosa,furiosa,furiosa,furiosa,1,7,False,False,False,False,False,furiosa,furiosa,furiosa,2024-05-24
11,2024-05-24,BBL Drizzy,28028.0,BBL Drizzy,bbl drizzy,bbl drizzy,bbl drizzy,bbl drizzy,2,10,False,False,False,False,False,bbl drizzy,bbl drizzy,bbl drizzy,2024-05-24
1,2024-05-24,Turner,27332.0,Turner,turner,turner,turner,turner,1,6,False,False,False,False,False,turner,turner,turner,2024-05-24
2,2024-05-24,#Station19,25398.0,#Station19,#station19,station19,station19,station19,1,9,False,True,True,False,False,#station19,station19,station19,2024-05-24
7,2024-05-24,Jaylen Brown,24886.0,Jaylen Brown,jaylen brown,jaylen brown,jaylen brown,jaylen brown,2,12,False,False,False,False,False,jaylen brown,jaylen brown,jaylen brown,2024-05-24
5,2024-05-24,#NickiAnnouncement,24845.0,#NickiAnnouncement,#nickiannouncement,nickiannouncement,nickiannouncement,nickiannouncement,1,17,False,True,True,False,False,#nickiannouncement,nickiannouncement,nickiannouncement,2024-05-24
4,2024-05-24,Uvalde,24794.0,Uvalde,uvalde,uvalde,uvalde,uvalde,1,6,False,False,False,False,False,uvalde,uvalde,uvalde,2024-05-24
1,2024-05-24,Buck,23898.0,Buck,buck,buck,buck,buck,1,4,False,False,False,False,False,buck,buck,buck,2024-05-24
4,2024-05-24,Venmo,23743.0,Venmo,venmo,venmo,venmo,venmo,1,5,False,False,False,False,False,venmo,venmo,venmo,2024-05-24
8,2024-05-24,Sexyy Red,22227.0,Sexyy Red,sexyy red,sexyy red,sexyy red,sexyy red,2,9,False,False,False,False,False,sexyy red,sexyy red,sexyy red,2024-05-24
1,2024-05-24,HOW SWEET OUT NOW,21824.0,HOW SWEET OUT NOW,how sweet out now,how sweet out now,how sweet out now,how sweet out now,4,17,False,False,False,False,False,how sweet out now,how sweet out now,how sweet out now,2024-05-24
3,2024-05-24,Sheff G,21421.0,Sheff G,sheff g,sheff g,sheff g,sheff g,2,7,False,False,False,False,False,sheff g,sheff g,sheff g,2024-05-24
1,2024-05-24,$APTR,21086.0,$APTR,$aptr,$aptr,aptr,aptr,1,5,False,False,True,False,False,$aptr,$aptr,aptr,2024-05-24
8,2024-05-24,#FursuitFriday,20390.0,#FursuitFriday,#fursuitfriday,fursuitfriday,fursuitfriday,fursuitfriday,1,13,False,True,True,False,False,#fursuitfriday,fursuitfriday,fursuitfriday,2024-05-24
7,2024-05-24,Tyga,19935.0,Tyga,tyga,tyga,tyga,tyga,1,4,False,False,False,False,False,tyga,tyga,tyga,2024-05-24
6,2024-05-24,Knives Out,19134.0,Knives Out,knives out,knives out,knives out,knives out,2,10,False,False,False,False,False,knives out,knives out,knives out,2024-05-24
3,2024-05-24,#GenshinSpecialProgram,18927.0,#GenshinSpecialProgram,#genshinspecialprogram,genshinspecialprogram,genshinspecialprogram,genshinspecialprogram,1,21,False,True,True,False,False,#genshinspecialprogram,genshinspecialprogram,genshinspecialprogram,2024-05-24
2,2024-05-24,Media Matters,18887.0,Media Matters,media matters,media matters,media matters,media matters,2,13,False,False,False,False,False,media matters,media matters,media matters,2024-05-24
1,2024-05-24,New Yorkers,18369.0,New Yorkers,new yorkers,new yorkers,new yorkers,new yorkers,2,11,False,False,False,False,False,new yorkers,new yorkers,new yorkers,2024-05-24
2,2024-05-24,Natlan,18128.0,Natlan,natlan,natlan,natlan,natlan,1,6,False,False,False,False,False,natlan,natlan,natlan,2024-05-24
1,2024-05-24,$CAT,15813.0,$CAT,$cat,$cat,cat,cat,1,4,False,False,True,False,False,$cat,$cat,cat,2024-05-24
1,2024-05-24,Travis Scott,15013.0,Travis Scott,travis scott,travis scott,travis scott,travis scott,2,12,False,False,False,False,False,travis scott,travis scott,travis scott,2024-05-24
2,2024-05-24,COME BACK BE HERE,14287.0,COME BACK BE HERE,come back be here,come back be here,come back be here,come back be here,4,17,False,False,False,False,False,come back be here,come back be here,come back be here,2024-05-24
2,2024-05-24,Otter,13637.0,Otter,otter,otter,otter,otter,1,5,False,False,False,False,False,otter,otter,otter,2024-05-24
4,2024-05-24,#BidenFightsPriceGouging,13327.0,#BidenFightsPriceGouging,#bidenfightspricegouging,bidenfightspricegouging,bidenfightspricegouging,bidenfightspricegouging,1,23,False,True,True,False,False,#bidenfightspricegouging,bidenfightspricegouging,bidenfightspricegouging,2024-05-24
5,2024-05-24,Kelce,13255.0,Kelce,kelce,kelce,kelce,kelce,1,5,False,False,False,False,False,kelce,kelce,kelce,2024-05-24
1,2024-05-24,Jamaica,13054.0,Jamaica,jamaica,jamaica,jamaica,jamaica,1,7,False,False,False,False,False,jamaica,jamaica,jamaica,2024-05-24
6,2024-05-24,Kylie,12977.0,Kylie,kylie,kylie,kylie,kylie,1,5,False,False,False,False,False,kylie,kylie,kylie,2024-05-24
1,2024-05-24,143 Democrats,12953.0,143 Democrats,143 democrats,143 democrats,143 democrats,143 democrats,2,13,False,False,False,False,False,143 democrats,143 democrats,143 democrats,2024-05-24
3,2024-05-24,Lethal Company,12702.0,Lethal Company,lethal company,lethal company,lethal company,lethal company,2,14,False,False,False,False,False,lethal company,lethal company,lethal company,2024-05-24
1,2024-05-24,U My Everything,12617.0,U My Everything,u my everything,u my everything,u my everything,u my everything,3,15,False,False,False,False,False,u my everything,u my everything,u my everything,2024-05-24
3,2024-05-24,Benoit Blanc,11920.0,Benoit Blanc,benoit blanc,benoit blanc,benoit blanc,benoit blanc,2,12,False,False,False,False,False,benoit blanc,benoit blanc,benoit blanc,2024-05-24
1,2024-05-24,Jayson Tatum,11508.0,Jayson Tatum,jayson tatum,jayson tatum,jayson tatum,jayson tatum,2,12,False,False,False,False,False,jayson tatum,jayson tatum,jayson tatum,2024-05-24
4,2024-05-24,Nicolle,10660.0,Nicolle,nicolle,nicolle,nicolle,nicolle,1,7,False,False,False,False,False,nicolle,nicolle,nicolle,2024-05-24
8,2024-05-24,McDavid,10060.0,McDavid,mcdavid,mcdavid,mcdavid,mcdavid,1,7,False,False,False,False,False,mcdavid,mcdavid,mcdavid,2024-05-24
1,2024-05-24,Wake Up Dead Man,10017.0,Wake Up Dead Man,wake up dead man,wake up dead man,wake up dead man,wake up dead man,4,16,False,False,False,False,False,wake up dead man,wake up dead man,wake up dead man,2024-05-24
2,2024-05-24,FRESH OUT THE SLAMMER,9526.0,FRESH OUT THE SLAMMER,fresh out the slammer,fresh out the slammer,fresh out the slammer,fresh out the slammer,4,21,False,False,False,False,False,fresh out the slammer,fresh out the slammer,fresh out the slammer,2024-05-24
4,2024-05-24,RIP Doge,9174.0,RIP Doge,rip doge,rip doge,rip doge,rip doge,2,8,False,False,False,False,False,rip doge,rip doge,rip doge,2024-05-24
1,2024-05-24,Garry,8803.0,Garry,garry,garry,garry,garry,1,5,False,False,False,False,False,garry,garry,garry,2024-05-24
9,2024-05-24,Vince Staples,8599.0,Vince Staples,vince staples,vince staples,vince staples,vince staples,2,13,False,False,False,False,False,vince staples,vince staples,vince staples,2024-05-24
1,2024-05-24,#twentyonepilots,8582.0,#twentyonepilots,#twentyonepilots,twentyonepilots,twentyonepilots,twentyonepilots,1,15,False,True,True,False,False,#twentyonepilots,twentyonepilots,twentyonepilots,2024-05-24
3,2024-05-24,Siakam,8494.0,Siakam,siakam,siakam,siakam,siakam,1,6,False,False,False,False,False,siakam,siakam,siakam,2024-05-24
1,2024-05-24,Staten Island,8325.0,Staten Island,staten island,staten island,staten island,staten island,2,13,False,False,False,False,False,staten island,staten island,staten island,2024-05-24
1,2024-05-24,Brito,8285.0,Brito,brito,brito,brito,brito,1,5,False,False,False,False,False,brito,brito,brito,2024-05-24
1,2024-05-24,#furiosa,7564.0,#furiosa,#furiosa,furiosa,furiosa,furiosa,1,7,False,True,True,False,False,#furiosa,furiosa,furiosa,2024-05-24
1,2024-05-24,Katy Tur,7435.0,Katy Tur,katy tur,katy tur,katy tur,katy tur,2,8,False,False,False,False,False,katy tur,katy tur,katy tur,2024-05-24
3,2024-05-24,$BCCOIN,7375.0,$BCCOIN,$bccoin,$bccoin,bccoin,bccoin,1,7,False,False,True,False,False,$bccoin,$bccoin,bccoin,2024-05-24
2,2024-05-24,#skytown,7164.0,#skytown,#skytown,skytown,skytown,skytown,1,7,False,True,True,False,False,#skytown,skytown,skytown,2024-05-24
3,2024-05-24,$FDOGE,6831.0,$FDOGE,$fdoge,$fdoge,fdoge,fdoge,1,6,False,False,True,False,False,$fdoge,$fdoge,fdoge,2024-05-24
5,2024-05-24,#CriticalRoleSpoilers,6827.0,#CriticalRoleSpoilers,#criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,1,20,False,True,True,False,False,#criticalrolespoilers,criticalrolespoilers,criticalrolespoilers,2024-05-24
6,2024-05-24,Rush Hour,6802.0,Rush Hour,rush hour,rush hour,rush hour,rush hour,2,9,False,False,False,False,False,rush hour,rush hour,rush hour,2024-05-24
2,2024-05-24,HIGH INFIDELITY,6584.0,HIGH INFIDELITY,high infidelity,high infidelity,high infidelity,high infidelity,2,15,False,False,False,False,False,high infidelity,high infidelity,high infidelity,2024-05-24
4,2024-05-24,#TexasHockey,6537.0,#TexasHockey,#texashockey,texashockey,texashockey,texashockey,1,11,False,True,True,False,False,#texashockey,texashockey,texashockey,2024-05-24
2,2024-05-24,#TTPDLiveFromParis,6436.0,#TTPDLiveFromParis,#ttpdlivefromparis,ttpdlivefromparis,ttpdlivefromparis,ttpdlivefromparis,1,17,False,True,True,False,False,#ttpdlivefromparis,ttpdlivefromparis,ttpdlivefromparis,2024-05-24
2,2024-05-24,THE OTHER SIDE OF THE DOOR,6425.0,THE OTHER SIDE OF THE DOOR,the other side of the door,the other side of the door,the other side of the door,the other side of the door,6,26,False,False,False,False,False,the other side of the door,the other side of the door,the other side of the door,2024-05-24
2,2024-05-24,Tier 2,6297.0,Tier 2,tier 2,tier 2,tier 2,tier 2,2,6,False,False,False,False,False,tier 2,tier 2,tier 2,2024-05-24
2,2024-05-24,Higgins,6166.0,Higgins,higgins,higgins,higgins,higgins,1,7,False,False,False,False,False,higgins,higgins,higgins,2024-05-24
1,2024-05-24,#okwx,5864.0,#okwx,#okwx,okwx,okwx,okwx,1,4,False,True,True,False,False,#okwx,okwx,okwx,2024-05-24
1,2024-05-24,$jirt,5580.0,$jirt,$jirt,$jirt,jirt,jirt,1,5,False,False,True,False,False,$jirt,$jirt,jirt,2024-05-24
5,2024-05-24,Spence,5540.0,Spence,spence,spence,spence,spence,1,6,False,False,False,False,False,spence,spence,spence,2024-05-24
2,2024-05-24,#FridayMotivation,5163.0,#FridayMotivation,#fridaymotivation,fridaymotivation,fridaymotivation,fridaymotivation,1,16,False,True,True,False,False,#fridaymotivation,fridaymotivation,fridaymotivation,2024-05-24
1,2024-05-24,DeWine,5087.0,DeWine,dewine,dewine,dewine,dewine,1,6,False,False,False,False,False,dewine,dewine,dewine,2024-05-24
4,2024-05-24,#PMSLive,5056.0,#PMSLive,#pmslive,pmslive,pmslive,pmslive,1,7,False,True,True,False,False,#pmslive,pmslive,pmslive,2024-05-24
1,2024-05-24,Rockies,4726.0,Rockies,rockies,rockies,rockies,rockies,1,7,False,False,False,False,False,rockies,rockies,rockies,2024-05-24
2,2024-05-24,Glass Onion,4709.0,Glass Onion,glass onion,glass onion,glass onion,glass onion,2,11,False,False,False,False,False,glass onion,glass onion,glass onion,2024-05-24
1,2024-05-24,marisol,4631.0,marisol,marisol,marisol,marisol,marisol,1,7,False,False,False,False,False,marisol,marisol,marisol,2024-05-24
